season,week,home_team,away_team,home_score,away_score,home_win,home_point_diff,away_point_diff,point_diff_advantage,home_off_vs_away_def,away_off_vs_home_def,yards_advantage,home_rolling_win_pct,home_rolling_points,away_rolling_win_pct,away_rolling_points,rolling_win_advantage,rolling_point_diff_advantage,home_ARI,home_ATL,home_BAL,home_BUF,home_CAR,home_CHI,home_CIN,home_CLE,home_DAL,home_DEN,home_DET,home_GB,home_HOU,home_IND,home_JAX,home_KC,home_LA,home_LAC,home_LV,home_MIA,home_MIN,home_NE,home_NO,home_NYG,home_NYJ,home_PHI,home_PIT,home_SEA,home_SF,home_TB,home_TEN,home_WAS,away_ARI,away_ATL,away_BAL,away_BUF,away_CAR,away_CHI,away_CIN,away_CLE,away_DAL,away_DEN,away_DET,away_GB,away_HOU,away_IND,away_JAX,away_KC,away_LA,away_LAC,away_LV,away_MIA,away_MIN,away_NE,away_NO,away_NYG,away_NYJ,away_PHI,away_PIT,away_SEA,away_SF,away_TB,away_TEN,away_WAS
2021,8,MIN,DAL,16.0,20.0,0,0,0,0,-2.058464,2.058464,-2.058464,0.6,24.6,1.0,35.2,-0.4,-9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,KC,NYG,20.0,17.0,1,0,0,0,8.807804,-8.807804,8.807804,0.4,24.0,0.4,19.4,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,9,IND,NYJ,45.0,30.0,1,0,0,0,3.683794,-3.683794,3.683794,0.6,28.8,0.4,18.8,0.19999999999999996,21.799999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,9,BAL,MIN,34.0,31.0,1,0,0,0,-0.48217773,0.48217773,-0.48217773,0.8,24.8,0.6,21.2,0.20000000000000007,3.5999999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,9,CAR,NE,6.0,24.0,0,0,0,0,-5.6360855,5.6360855,-5.6360855,0.2,19.2,0.6,30.4,-0.39999999999999997,-14.399999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,9,CIN,CLE,16.0,41.0,0,0,0,0,8.221508,-8.221508,8.221508,0.6,30.4,0.4,19.4,0.19999999999999996,13.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,DAL,DEN,16.0,30.0,0,0,0,0,5.236805,-5.236805,5.236805,1.0,35.2,0.2,16.2,0.8,18.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,JAX,BUF,9.0,6.0,1,0,0,0,-9.12652,9.12652,-9.12652,0.2,17.8,0.8,35.6,-0.6000000000000001,-29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,MIA,HOU,17.0,9.0,1,0,0,0,1.0511322,-1.0511322,1.0511322,0.0,18.6,0.0,10.4,0.0,11.000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,NO,ATL,25.0,27.0,0,0,0,0,-0.94961166,0.94961166,-0.94961166,0.8,26.2,0.6,23.4,0.20000000000000007,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,NYG,LV,23.0,16.0,1,0,0,0,-8.46973,8.46973,-8.46973,0.4,20.0,0.6,24.2,-0.19999999999999996,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,PHI,LAC,24.0,27.0,0,0,0,0,4.250698,-4.250698,4.250698,0.4,27.8,0.6,27.0,-0.19999999999999996,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,KC,GB,13.0,7.0,1,0,0,0,1.5959854,-1.5959854,1.5959854,0.6,23.2,1.0,24.8,-0.4,-9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,SF,ARI,17.0,31.0,0,0,0,0,-1.4352188,1.4352188,-1.4352188,0.2,22.0,0.8,28.6,-0.6000000000000001,-17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,LA,TEN,16.0,28.0,0,0,0,0,14.234371,-14.234371,14.234371,0.8,30.0,0.8,31.2,0.0,-0.1999999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,9,PIT,CHI,29.0,27.0,1,0,0,0,-2.8947868,2.8947868,-2.8947868,0.6,18.4,0.4,16.6,0.19999999999999996,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,MIA,BAL,22.0,10.0,1,0,0,0,-10.721607,10.721607,-10.721607,0.2,18.6,0.8,27.8,-0.6000000000000001,-13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,DAL,ATL,43.0,3.0,1,0,0,0,11.079124,-11.079124,11.079124,0.8,30.2,0.6,25.4,0.20000000000000007,5.3999999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,IND,JAX,23.0,17.0,1,0,0,0,3.0454617,-3.0454617,3.0454617,0.6,32.4,0.4,15.8,0.19999999999999996,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,NE,CLE,45.0,7.0,1,0,0,0,2.3186455,-2.3186455,2.3186455,0.8,31.8,0.4,24.8,0.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,NYJ,BUF,17.0,45.0,0,0,0,0,-9.764853,9.764853,-9.764853,0.4,24.8,0.6,28.2,-0.19999999999999996,-24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,PIT,DET,16.0,16.0,0,0,0,0,-1.504715,1.504715,-1.504715,0.8,22.2,0.0,13.4,0.8,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,TEN,NO,23.0,21.0,1,0,0,0,1.5561028,-1.5561028,1.5561028,1.0,32.0,0.6,25.6,0.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,10,WAS,TB,29.0,19.0,1,0,0,0,-5.8653603,5.8653603,-5.8653603,0.2,17.8,0.8,31.4,-0.6000000000000001,-21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,10,ARI,CAR,10.0,34.0,0,0,0,0,10.293198,-10.293198,10.293198,0.8,27.4,0.2,14.8,0.6000000000000001,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,LAC,MIN,20.0,27.0,0,0,0,0,-3.8197365,3.8197365,-3.8197365,0.6,26.4,0.4,21.4,0.19999999999999996,-0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,10,DEN,PHI,13.0,30.0,0,0,0,0,-3.6093025,3.6093025,-3.6093025,0.4,20.8,0.4,26.6,0.0,-4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,10,GB,SEA,17.0,0.0,1,0,0,0,1.0500412,-1.0500412,1.0500412,0.8,20.8,0.4,21.2,0.4,1.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,10,LV,KC,14.0,41.0,0,0,0,0,-0.33807373,0.33807373,-0.33807373,0.4,21.2,0.6,17.4,-0.19999999999999996,0.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,SF,LA,31.0,10.0,1,0,0,0,-6.116604,6.116604,-6.116604,0.2,19.8,0.8,29.2,-0.6000000000000001,-15.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,ATL,NE,0.0,25.0,0,0,0,0,-5.502365,5.502365,-5.502365,0.6,20.0,0.8,35.8,-0.20000000000000007,-25.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,11,BUF,IND,15.0,41.0,0,0,0,0,6.0810585,-6.0810585,6.0810585,0.6,29.2,0.8,32.0,-0.20000000000000007,-0.5999999999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,CAR,WAS,21.0,27.0,0,0,0,0,-1.3253479,1.3253479,-1.3253479,0.4,18.0,0.2,16.8,0.2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,11,CHI,BAL,13.0,16.0,0,0,0,0,-4.823513,4.823513,-4.823513,0.2,17.2,0.6,25.2,-0.39999999999999997,-9.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,CLE,DET,13.0,10.0,1,0,0,0,0.85882187,-0.85882187,0.85882187,0.4,17.8,0.2,13.8,0.2,6.800000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,JAX,SF,10.0,30.0,0,0,0,0,-8.959036,8.959036,-8.959036,0.4,15.0,0.4,21.8,0.0,-8.200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,11,MIN,GB,34.0,31.0,1,0,0,0,4.3234253,-4.3234253,4.3234253,0.6,25.4,0.8,19.2,-0.20000000000000007,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,NYJ,MIA,17.0,24.0,0,0,0,0,1.3100147,-1.3100147,1.3100147,0.2,22.8,0.4,19.6,-0.2,-17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,PHI,NO,40.0,29.0,1,0,0,0,10.401234,-10.401234,10.401234,0.4,28.4,0.6,25.6,-0.19999999999999996,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,11,TEN,HOU,13.0,22.0,0,0,0,0,3.8407478,-3.8407478,3.8407478,1.0,29.2,0.0,12.2,1.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,LV,CIN,13.0,32.0,0,0,0,0,-5.450081,5.450081,-5.450081,0.4,21.2,0.4,28.8,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,KC,DAL,19.0,9.0,1,0,0,0,-4.785904,4.785904,-4.785904,0.8,21.6,0.8,31.6,0.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,SEA,ARI,13.0,23.0,0,0,0,0,-6.5122833,6.5122833,-6.5122833,0.2,15.6,0.6,26.0,-0.39999999999999997,-8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,LAC,PIT,41.0,37.0,1,0,0,0,4.380741,-4.380741,4.380741,0.4,24.8,0.8,22.0,-0.4,-9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,11,TB,NYG,30.0,10.0,1,0,0,0,9.571571,-9.571571,9.571571,0.6,31.4,0.4,19.2,0.19999999999999996,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,12,DET,CHI,14.0,16.0,0,0,0,0,-1.3900719,1.3900719,-1.3900719,0.2,12.4,0.0,15.8,0.2,-2.4000000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,DAL,LV,33.0,36.0,0,0,0,0,5.1239777,-5.1239777,5.1239777,0.6,24.6,0.4,22.0,0.19999999999999996,11.600000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,NO,BUF,6.0,31.0,0,0,0,0,-9.841354,9.841354,-9.841354,0.4,24.8,0.4,24.6,0.0,-2.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,CIN,PIT,41.0,10.0,1,0,0,0,10.585045,-10.585045,10.585045,0.6,30.8,0.6,24.0,0.0,6.3999999999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,12,HOU,NYJ,14.0,21.0,0,0,0,0,-2.361147,2.361147,-2.361147,0.2,12.2,0.2,22.2,0.0,3.8000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,12,IND,TB,31.0,38.0,0,0,0,0,-4.2463036,4.2463036,-4.2463036,0.8,34.0,0.6,28.4,0.20000000000000007,2.799999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,12,JAX,ATL,14.0,21.0,0,0,0,0,-0.23477745,0.23477745,-0.23477745,0.4,13.2,0.4,14.6,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,MIA,CAR,33.0,10.0,1,0,0,0,-2.0494041,2.0494041,-2.0494041,0.6,20.4,0.4,16.6,0.19999999999999996,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,NE,TEN,36.0,13.0,1,0,0,0,4.895874,-4.895874,4.895874,1.0,35.0,0.8,25.0,0.19999999999999996,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,12,NYG,PHI,13.0,7.0,1,0,0,0,-11.966206,11.966206,-11.966206,0.4,17.2,0.6,32.0,-0.19999999999999996,-14.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,12,DEN,LAC,28.0,13.0,1,0,0,0,0.64139557,-0.64139557,0.64139557,0.4,19.6,0.4,23.6,0.0,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,GB,LA,36.0,28.0,1,0,0,0,-10.143627,10.143627,-10.143627,0.6,20.6,0.6,26.0,0.0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,SF,MIN,34.0,26.0,1,0,0,0,-0.29640198,0.29640198,-0.29640198,0.6,25.8,0.6,28.4,0.0,3.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,12,BAL,CLE,16.0,10.0,1,0,0,0,5.354763,-5.354763,5.354763,0.6,22.2,0.6,17.6,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12,WAS,SEA,17.0,15.0,1,0,0,0,-2.4555664,2.4555664,-2.4555664,0.4,17.8,0.2,14.8,0.2,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,13,NO,DAL,17.0,27.0,0,0,0,0,-12.028736,12.028736,-12.028736,0.2,23.4,0.4,24.2,-0.2,-9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,ATL,TB,17.0,30.0,0,0,0,0,-7.056988,7.056988,-7.056988,0.4,12.8,0.6,30.4,-0.19999999999999996,-21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,13,CHI,ARI,22.0,33.0,0,0,0,0,-6.4445076,6.4445076,-6.4445076,0.2,16.2,0.6,23.2,-0.39999999999999997,-14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,CIN,LAC,22.0,41.0,0,0,0,0,6.2043037,-6.2043037,6.2043037,0.6,32.2,0.4,25.0,0.19999999999999996,12.799999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,13,DET,MIN,29.0,27.0,1,0,0,0,-6.6957626,6.6957626,-6.6957626,0.2,13.0,0.4,26.8,-0.2,-9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,13,HOU,IND,0.0,31.0,0,0,0,0,-6.044941,6.044941,-6.044941,0.2,14.4,0.6,34.2,-0.39999999999999997,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
